codigo_postal,estado,municipio,ciudad,tipo_asentamiento,asentamiento,clave_oficina
12400,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,San Miguel,12001
12410,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Chalmita,12001
12500,Ciudad de México,Milpa Alta,Ciudad de México,Pueblo,San Lorenzo Tlacoyucan,12001
12600,Ciudad de México,Milpa Alta,Ciudad de México,Pueblo,San Jerónimo Miacatlán,12001
12700,Ciudad de México,Milpa Alta,Ciudad de México,Pueblo,San Francisco Tecoxpa,12001
12800,Ciudad de México,Milpa Alta,Ciudad de México,Pueblo,San Juan Tepenahuac,12001
12910,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,La Lupita Teticpac,12001
12920,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,San Marcos,12001
12930,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,San Miguel,12001
12940,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,San José,12001
12950,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,La Lupita Xolco,12001
13000,Ciudad de México,Tláhuac,Ciudad de México,Barrio,La Asunción,13011
13010,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Santa Cecilia,13011
13020,Ciudad de México,Tláhuac,Ciudad de México,Colonia,San José,13011
13030,Ciudad de México,Tláhuac,Ciudad de México,Barrio,San Juan,13011
13040,Ciudad de México,Tláhuac,Ciudad de México,Barrio,San Mateo,13011
13050,Ciudad de México,Tláhuac,Ciudad de México,Colonia,La Habana,13011
13060,Ciudad de México,Tláhuac,Ciudad de México,Barrio,La Guadalupe,13011
